name,marketPrice,imageUrl
Saguaro,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497559_in_200x200.jpg
Quaxly - 049/193,0.1,https://tcgplayer-cdn.tcgplayer.com/product/497460_in_200x200.jpg
Rabsca - 215/193,4.94,https://tcgplayer-cdn.tcgplayer.com/product/497618_in_200x200.jpg
Skeledirge ex - 233/193,1.72,https://tcgplayer-cdn.tcgplayer.com/product/497639_in_200x200.jpg
Chi-Yu ex - 259/193,35.76,https://tcgplayer-cdn.tcgplayer.com/product/497678_in_200x200.jpg
Fletchinder - 199/193,9.41,https://tcgplayer-cdn.tcgplayer.com/product/497602_in_200x200.jpg
Shinx - 068/193,0.11,https://tcgplayer-cdn.tcgplayer.com/product/497479_in_200x200.jpg
Paldean Tauros - 028/193,0.11,https://tcgplayer-cdn.tcgplayer.com/product/497439_in_200x200.jpg
Tyranitar - 222/193,66.87,https://tcgplayer-cdn.tcgplayer.com/product/497625_in_200x200.jpg
Delivery Drone,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497550_in_200x200.jpg
Orthworm - 224/193,4.93,https://tcgplayer-cdn.tcgplayer.com/product/497627_in_200x200.jpg
Frigibax - 057/193,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497468_in_200x200.jpg
Brambleghast,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497435_in_200x200.jpg
Nacli - 120/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497535_in_200x200.jpg
Charcadet - 038/193,0.1,https://tcgplayer-cdn.tcgplayer.com/product/497449_in_200x200.jpg
Fuecoco - 035/193,0.09,https://tcgplayer-cdn.tcgplayer.com/product/497446_in_200x200.jpg
Naclstack,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497537_in_200x200.jpg
Nacli - 121/193,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497536_in_200x200.jpg
Paldean Wooper - 128/193,0.12,https://tcgplayer-cdn.tcgplayer.com/product/497581_in_200x200.jpg
Nymble - 020/193,0.04,https://tcgplayer-cdn.tcgplayer.com/product/497431_in_200x200.jpg
Glimmet - 125/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497540_in_200x200.jpg
Magnemite,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497476_in_200x200.jpg
Tarountula - 017/193,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497428_in_200x200.jpg
Noivern ex - 246/193,1.65,https://tcgplayer-cdn.tcgplayer.com/product/497657_in_200x200.jpg
Tropius - 007/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497418_in_200x200.jpg
